date, value
12-Dec-1984,1.4035
13-Dec-1984,1.393
14-Dec-1984,1.3905
17-Dec-1984,1.4145
18-Dec-1984,1.3865
19-Dec-1984,1.401
20-Dec-1984,1.4055
21-Dec-1984,1.412
26-Dec-1984,1.406
27-Dec-1984,1.4205
28-Dec-1984,1.425
31-Dec-1984,1.4225
2-Jan-1985,1.416
3-Jan-1985,1.427
4-Jan-1985,1.4305
7-Jan-1985,1.422
8-Jan-1985,1.424
9-Jan-1985,1.4345
10-Jan-1985,1.4285
11-Jan-1985,1.4265
14-Jan-1985,1.43
15-Jan-1985,1.45
16-Jan-1985,1.4485
17-Jan-1985,1.4625
18-Jan-1985,1.4825
21-Jan-1985,1.4835
22-Jan-1985,1.497
23-Jan-1985,1.5025
24-Jan-1985,1.5095
25-Jan-1985,1.511
28-Jan-1985,1.497
29-Jan-1985,1.485
30-Jan-1985,1.4765
31-Jan-1985,1.5005
1-Feb-1985,1.5085
4-Feb-1985,1.5305
5-Feb-1985,1.5205
6-Feb-1985,1.4995
7-Feb-1985,1.484
8-Feb-1985,1.459
11-Feb-1985,1.458
12-Feb-1985,1.446
13-Feb-1985,1.4335
14-Feb-1985,1.442
15-Feb-1985,1.4425
19-Feb-1985,1.423
20-Feb-1985,1.418
21-Feb-1985,1.43
22-Feb-1985,1.438
25-Feb-1985,1.4238
26-Feb-1985,1.4246
27-Feb-1985,1.4139
28-Feb-1985,1.3988
1-Mar-1985,1.4055
4-Mar-1985,1.416
5-Mar-1985,1.4165
6-Mar-1985,1.4235
7-Mar-1985,1.4395
8-Mar-1985,1.45
11-Mar-1985,1.4485
12-Mar-1985,1.4435
13-Mar-1985,1.4275
14-Mar-1985,1.421
15-Mar-1985,1.4275
18-Mar-1985,1.4445
19-Mar-1985,1.437
20-Mar-1985,1.439
21-Mar-1985,1.4545
22-Mar-1985,1.453
25-Mar-1985,1.46
26-Mar-1985,1.4455
27-Mar-1985,1.4305
28-Mar-1985,1.4255
29-Mar-1985,1.4445
1-Apr-1985,1.439
2-Apr-1985,1.449
3-Apr-1985,1.442
4-Apr-1985,1.4335
8-Apr-1985,1.431
9-Apr-1985,1.433
10-Apr-1985,1.4355
11-Apr-1985,1.412
12-Apr-1985,1.4
15-Apr-1985,1.393
16-Apr-1985,1.4005
17-Apr-1985,1.395
18-Apr-1985,1.406
19-Apr-1985,1.421
22-Apr-1985,1.4515
23-Apr-1985,1.44
24-Apr-1985,1.46
25-Apr-1985,1.4598
26-Apr-1985,1.4614
29-Apr-1985,1.4736
30-Apr-1985,1.4568
1-May-1985,1.4685
2-May-1985,1.4615
3-May-1985,1.466
6-May-1985,1.4625
7-May-1985,1.442
8-May-1985,1.43
9-May-1985,1.434
10-May-1985,1.4485
13-May-1985,1.444
14-May-1985,1.4385
15-May-1985,1.434
16-May-1985,1.433
17-May-1985,1.4415
20-May-1985,1.461
21-May-1985,1.456
22-May-1985,1.464
23-May-1985,1.466
24-May-1985,1.4615
28-May-1985,1.4465
29-May-1985,1.4425
30-May-1985,1.446
31-May-1985,1.441
3-Jun-1985,1.448
4-Jun-1985,1.4295
5-Jun-1985,1.4515
6-Jun-1985,1.4415
7-Jun-1985,1.49
10-Jun-1985,1.4705
11-Jun-1985,1.453
12-Jun-1985,1.467
13-Jun-1985,1.479
14-Jun-1985,1.4685
17-Jun-1985,1.452
18-Jun-1985,1.4535
19-Jun-1985,1.443
20-Jun-1985,1.4155
21-Jun-1985,1.411
24-Jun-1985,1.399
25-Jun-1985,1.4093
26-Jun-1985,1.419
27-Jun-1985,1.4327
28-Jun-1985,1.431
1-Jul-1985,1.4215
2-Jul-1985,1.417
3-Jul-1985,1.3975
8-Jul-1985,1.4105
9-Jul-1985,1.391
10-Jul-1985,1.431
11-Jul-1985,1.4105
12-Jul-1985,1.3705
15-Jul-1985,1.355
16-Jul-1985,1.3665
17-Jul-1985,1.363
18-Jul-1985,1.3565
19-Jul-1985,1.364
22-Jul-1985,1.355
23-Jul-1985,1.313
24-Jul-1985,1.3315
25-Jul-1985,1.3325
26-Jul-1985,1.3415
29-Jul-1985,1.336
30-Jul-1985,1.328
31-Jul-1985,1.335
1-Aug-1985,1.3415
2-Aug-1985,1.342
5-Aug-1985,1.3245
6-Aug-1985,1.329
7-Aug-1985,1.3335
8-Aug-1985,1.3465
9-Aug-1985,1.347
12-Aug-1985,1.334
13-Aug-1985,1.3425
14-Aug-1985,1.356
15-Aug-1985,1.3505
16-Aug-1985,1.3585
19-Aug-1985,1.3605
20-Aug-1985,1.363
21-Aug-1985,1.34
22-Aug-1985,1.3495
23-Aug-1985,1.351
26-Aug-1985,1.3585
27-Aug-1985,1.3804
28-Aug-1985,1.3847
29-Aug-1985,1.3687
30-Aug-1985,1.3809
3-Sep-1985,1.383
4-Sep-1985,1.366
5-Sep-1985,1.3675
6-Sep-1985,1.3695
9-Sep-1985,1.354
10-Sep-1985,1.3545
11-Sep-1985,1.356
12-Sep-1985,1.3575
13-Sep-1985,1.356
16-Sep-1985,1.3685
17-Sep-1985,1.3895
18-Sep-1985,1.382
19-Sep-1985,1.3785
20-Sep-1985,1.3835
23-Sep-1985,1.3705
24-Sep-1985,1.3715
25-Sep-1985,1.3845
26-Sep-1985,1.382
30-Sep-1985,1.38
1-Oct-1985,1.3505
2-Oct-1985,1.3745
3-Oct-1985,1.376
4-Oct-1985,1.3725
7-Oct-1985,1.387
8-Oct-1985,1.393
9-Oct-1985,1.3935
10-Oct-1985,1.4165
11-Oct-1985,1.415
15-Oct-1985,1.4205
16-Oct-1985,1.432
17-Oct-1985,1.4395
18-Oct-1985,1.44
21-Oct-1985,1.4365
22-Oct-1985,1.441
23-Oct-1985,1.471
24-Oct-1985,1.536
25-Oct-1985,1.5275
28-Oct-1985,1.5895
29-Oct-1985,1.5255
30-Oct-1985,1.577
31-Oct-1985,1.6155
1-Nov-1985,1.676
4-Nov-1985,1.6145
5-Nov-1985,1.585
6-Nov-1985,1.5635
7-Nov-1985,1.5875
8-Nov-1985,1.54
11-Nov-1985,1.58
12-Nov-1985,1.58
13-Nov-1985,1.5395
14-Nov-1985,1.5735
15-Nov-1985,1.5695
18-Nov-1985,1.5565
19-Nov-1985,1.5695
20-Nov-1985,1.595
21-Nov-1985,1.5985
22-Nov-1985,1.595
25-Nov-1985,1.5959
26-Nov-1985,1.6044
27-Nov-1985,1.6257
29-Nov-1985,1.6789
2-Dec-1985,1.7255
3-Dec-1985,1.7515
4-Dec-1985,1.7425
5-Dec-1985,1.7825
6-Dec-1985,1.8225
9-Dec-1985,1.8295
10-Dec-1985,1.8895
11-Dec-1985,1.8395
12-Dec-1985,1.8995
13-Dec-1985,1.9595
16-Dec-1985,2.0195
17-Dec-1985,2.0795
18-Dec-1985,2.1205
19-Dec-1985,2.257
20-Dec-1985,2.408
23-Dec-1985,2.4665
26-Dec-1985,2.396
27-Dec-1985,2.221
30-Dec-1985,2.318
31-Dec-1985,2.413
2-Jan-1986,2.5855
3-Jan-1986,2.559
6-Jan-1986,2.6165
7-Jan-1986,2.7345
8-Jan-1986,2.64
9-Jan-1986,2.6035
10-Jan-1986,2.675
13-Jan-1986,2.442
14-Jan-1986,2.574
15-Jan-1986,2.3805
16-Jan-1986,2.342
17-Jan-1986,2.342
20-Jan-1986,2.3815
21-Jan-1986,2.3115
22-Jan-1986,2.323
23-Jan-1986,2.3235
24-Jan-1986,2.3045
27-Jan-1986,2.3725
28-Jan-1986,2.2205
29-Jan-1986,2.0865
30-Jan-1986,2.076
31-Jan-1986,2.1445
3-Feb-1986,2.099
4-Feb-1986,2.0565
5-Feb-1986,2.261
6-Feb-1986,2.1925
7-Feb-1986,2.3025
10-Feb-1986,2.3345
11-Feb-1986,2.357
12-Feb-1986,2.328
13-Feb-1986,2.1795
14-Feb-1986,2.1235
18-Feb-1986,2.345
19-Feb-1986,2.3585
20-Feb-1986,2.382
21-Feb-1986,2.3995
24-Feb-1986,2.5415
25-Feb-1986,2.5028
26-Feb-1986,2.4773
27-Feb-1986,2.5124
28-Feb-1986,2.4629
3-Mar-1986,2.368
4-Mar-1986,2.539
5-Mar-1986,2.4875
6-Mar-1986,2.544
7-Mar-1986,2.504
10-Mar-1986,2.5135
11-Mar-1986,2.5635
12-Mar-1986,2.529
13-Mar-1986,2.5165
14-Mar-1986,2.4875
17-Mar-1986,2.3895
18-Mar-1986,2.4275
19-Mar-1986,2.446
20-Mar-1986,2.4585
21-Mar-1986,2.4125
24-Mar-1986,2.326
25-Mar-1986,2.3405
26-Mar-1986,2.3765
27-Mar-1986,2.45
31-Mar-1986,2.464
1-Apr-1986,2.37
2-Apr-1986,2.3225
3-Apr-1986,2.2595
4-Apr-1986,2.2325
7-Apr-1986,2.286
8-Apr-1986,2.269
9-Apr-1986,2.242
10-Apr-1986,2.2795
11-Apr-1986,2.3225
14-Apr-1986,2.275
15-Apr-1986,2.261
16-Apr-1986,2.2525
17-Apr-1986,2.2765
18-Apr-1986,2.3
21-Apr-1986,2.29
22-Apr-1986,2.314
23-Apr-1986,2.36
24-Apr-1986,2.39
25-Apr-1986,2.3536
28-Apr-1986,2.3684
29-Apr-1986,2.3702
30-Apr-1986,2.3241
1-May-1986,2.346
2-May-1986,2.356
5-May-1986,2.3485
6-May-1986,2.2795
7-May-1986,2.254
8-May-1986,2.243
9-May-1986,2.246
12-May-1986,2.1485
13-May-1986,2.1615
14-May-1986,2.2005
15-May-1986,2.2085
16-May-1986,2.2025
19-May-1986,2.0995
20-May-1986,2.0515
21-May-1986,2.1455
22-May-1986,2.1075
23-May-1986,2.0805
27-May-1986,2.039
28-May-1986,2.0425
29-May-1986,1.925
30-May-1986,1.88
2-Jun-1986,1.8445
3-Jun-1986,1.8885
4-Jun-1986,1.907
5-Jun-1986,1.9455
6-Jun-1986,1.9355
9-Jun-1986,1.8345
10-Jun-1986,1.831
11-Jun-1986,1.7805
12-Jun-1986,1.8185
13-Jun-1986,1.833
16-Jun-1986,1.7735
17-Jun-1986,1.8005
18-Jun-1986,1.8755
19-Jun-1986,1.875
20-Jun-1986,1.837
23-Jun-1986,1.758
24-Jun-1986,1.684
25-Jun-1986,1.637
26-Jun-1986,1.6853
27-Jun-1986,1.6598
30-Jun-1986,1.6874
1-Jul-1986,1.7175
2-Jul-1986,1.6375
7-Jul-1986,1.643
8-Jul-1986,1.638
9-Jul-1986,1.6455
10-Jul-1986,1.668
11-Jul-1986,1.726
14-Jul-1986,1.819
15-Jul-1986,1.8275
16-Jul-1986,1.854
17-Jul-1986,1.8495
18-Jul-1986,1.8445
21-Jul-1986,1.848
22-Jul-1986,1.8735
23-Jul-1986,1.858
24-Jul-1986,1.861
25-Jul-1986,1.882
28-Jul-1986,1.871
29-Jul-1986,1.856
30-Jul-1986,1.8035
31-Jul-1986,1.6945
1-Aug-1986,1.6495
4-Aug-1986,1.623
5-Aug-1986,1.5635
6-Aug-1986,1.6175
7-Aug-1986,1.631
8-Aug-1986,1.694
11-Aug-1986,1.709
12-Aug-1986,1.5995
13-Aug-1986,1.664
14-Aug-1986,1.6345
15-Aug-1986,1.6945
18-Aug-1986,1.785
19-Aug-1986,1.82
20-Aug-1986,1.8275
21-Aug-1986,1.8535
22-Aug-1986,1.9605
25-Aug-1986,2.0275
26-Aug-1986,1.9648
27-Aug-1986,2.0288
28-Aug-1986,2.006
29-Aug-1986,2.0383
2-Sep-1986,2.021
3-Sep-1986,2.0075
4-Sep-1986,2.033
5-Sep-1986,2.033
8-Sep-1986,2.008
9-Sep-1986,1.972
10-Sep-1986,2.012
11-Sep-1986,2.023
12-Sep-1986,2.001
15-Sep-1986,2
16-Sep-1986,2.0985
17-Sep-1986,2.098
18-Sep-1986,2.099
19-Sep-1986,2.1295
22-Sep-1986,2.14
23-Sep-1986,2.1665
24-Sep-1986,2.1215
25-Sep-1986,2.121
26-Sep-1986,2.062
29-Sep-1986,2.055
30-Sep-1986,2.0135
1-Oct-1986,1.9195
2-Oct-1986,1.952
3-Oct-1986,1.934
6-Oct-1986,1.979
7-Oct-1986,2.0535
8-Oct-1986,2.0135
9-Oct-1986,1.9375
10-Oct-1986,1.8035
13-Oct-1986,1.864
14-Oct-1986,1.798
15-Oct-1986,1.852
16-Oct-1986,1.811
17-Oct-1986,1.764
20-Oct-1986,1.6805
21-Oct-1986,1.7285
22-Oct-1986,1.726
23-Oct-1986,1.7615
24-Oct-1986,1.8065
27-Oct-1986,1.802
28-Oct-1986,1.77
29-Oct-1986,1.7
30-Oct-1986,1.7205
31-Oct-1986,1.737
3-Nov-1986,1.7995
4-Nov-1986,1.737
5-Nov-1986,1.719
6-Nov-1986,1.736
7-Nov-1986,1.759
10-Nov-1986,1.721
11-Nov-1986,1.6525
12-Nov-1986,1.671
13-Nov-1986,1.634
14-Nov-1986,1.5805
17-Nov-1986,1.4795
18-Nov-1986,1.477
19-Nov-1986,1.485
20-Nov-1986,1.466
21-Nov-1986,1.4978
24-Nov-1986,1.537
25-Nov-1986,1.5056
26-Nov-1986,1.5029
1-Dec-1986,1.456
2-Dec-1986,1.4825
3-Dec-1986,1.472
4-Dec-1986,1.492
5-Dec-1986,1.4325
8-Dec-1986,1.405
9-Dec-1986,1.3795
10-Dec-1986,1.406
11-Dec-1986,1.413
12-Dec-1986,1.4
15-Dec-1986,1.4105
16-Dec-1986,1.406
17-Dec-1986,1.385
18-Dec-1986,1.372
19-Dec-1986,1.398
22-Dec-1986,1.3875
23-Dec-1986,1.372
24-Dec-1986,1.371
29-Dec-1986,1.3375
30-Dec-1986,1.326
31-Dec-1986,1.3685
5-Jan-1987,1.325
6-Jan-1987,1.337
7-Jan-1987,1.329
8-Jan-1987,1.34
9-Jan-1987,1.3295
12-Jan-1987,1.274
13-Jan-1987,1.271
14-Jan-1987,1.256
15-Jan-1987,1.2325
16-Jan-1987,1.222
19-Jan-1987,1.2325
20-Jan-1987,1.242
21-Jan-1987,1.244
22-Jan-1987,1.264
23-Jan-1987,1.2695
26-Jan-1987,1.2445
27-Jan-1987,1.2475
28-Jan-1987,1.279
29-Jan-1987,1.241
30-Jan-1987,1.24
2-Feb-1987,1.252
3-Feb-1987,1.2405
4-Feb-1987,1.252
5-Feb-1987,1.259
6-Feb-1987,1.2655
9-Feb-1987,1.229
10-Feb-1987,1.228
11-Feb-1987,1.234
12-Feb-1987,1.2375
13-Feb-1987,1.23
17-Feb-1987,1.1505
18-Feb-1987,1.1325
19-Feb-1987,1.1745
20-Feb-1987,1.203
23-Feb-1987,1.2565
24-Feb-1987,1.2567
25-Feb-1987,1.262
26-Feb-1987,1.2918
27-Feb-1987,1.2884
2-Mar-1987,1.236
3-Mar-1987,1.0805
4-Mar-1987,1.0695
5-Mar-1987,1.047
6-Mar-1987,1.066
9-Mar-1987,1.069
10-Mar-1987,1.0845
11-Mar-1987,1.074
12-Mar-1987,1.0695
13-Mar-1987,1.042
16-Mar-1987,1.0405
17-Mar-1987,1.0335
18-Mar-1987,1.0305
19-Mar-1987,1.047
20-Mar-1987,1.0485
23-Mar-1987,1.0625
24-Mar-1987,1.0595
25-Mar-1987,1.051
26-Mar-1987,1.0395
27-Mar-1987,1.048
30-Mar-1987,1.043
31-Mar-1987,1.0005
1-Apr-1987,0.993
2-Apr-1987,1.01
3-Apr-1987,1.0095
6-Apr-1987,1.0205
7-Apr-1987,1.0425
8-Apr-1987,1.0765
9-Apr-1987,1.061
10-Apr-1987,1.0625
13-Apr-1987,1.0995
14-Apr-1987,1.135
15-Apr-1987,1.1175
16-Apr-1987,1.1105
20-Apr-1987,1.1415
21-Apr-1987,1.1425
22-Apr-1987,1.139
23-Apr-1987,1.164
24-Apr-1987,1.1825
27-Apr-1987,1.1596
28-Apr-1987,1.1775
29-Apr-1987,1.2172
30-Apr-1987,1.203
1-May-1987,1.202
4-May-1987,1.217
5-May-1987,1.206
6-May-1987,1.1585
7-May-1987,1.165
8-May-1987,1.164
11-May-1987,1.2275
12-May-1987,1.2375
13-May-1987,1.2375
14-May-1987,1.2345
15-May-1987,1.25
18-May-1987,1.2355
19-May-1987,1.246
20-May-1987,1.2415
21-May-1987,1.234
22-May-1987,1.2295
26-May-1987,1.188
27-May-1987,1.2075
28-May-1987,1.215
29-May-1987,1.1945
1-Jun-1987,1.1445
2-Jun-1987,1.1425
3-Jun-1987,1.1375
4-Jun-1987,1.1095
5-Jun-1987,1.101
8-Jun-1987,1.119
9-Jun-1987,1.1225
10-Jun-1987,1.122
11-Jun-1987,1.13
12-Jun-1987,1.1205
15-Jun-1987,1.0825
16-Jun-1987,1.068
17-Jun-1987,1.051
18-Jun-1987,1.0405
19-Jun-1987,1.0375
22-Jun-1987,1.0225
23-Jun-1987,1.0615
24-Jun-1987,1.0425
25-Jun-1987,1.0347
26-Jun-1987,1.0403
29-Jun-1987,1.0543
30-Jun-1987,1.055
1-Jul-1987,1.0565
2-Jul-1987,1.0465
6-Jul-1987,0.999
7-Jul-1987,1.0055
8-Jul-1987,1.0155
9-Jul-1987,1.0275
10-Jul-1987,1.0255
13-Jul-1987,1.0505
14-Jul-1987,1.048
15-Jul-1987,1.03
16-Jul-1987,1.037
17-Jul-1987,1.0615
20-Jul-1987,1.051
21-Jul-1987,1.041
22-Jul-1987,1.0465
23-Jul-1987,1.0695
24-Jul-1987,1.0655
27-Jul-1987,1.039
28-Jul-1987,1.0255
29-Jul-1987,1.016
30-Jul-1987,1.0295
31-Jul-1987,1.0155
3-Aug-1987,1.0335
4-Aug-1987,1.0455
5-Aug-1987,1.037
6-Aug-1987,1.0485
7-Aug-1987,1.06
10-Aug-1987,1.038
11-Aug-1987,1.033
12-Aug-1987,1.048
13-Aug-1987,1.0345
14-Aug-1987,1.034
17-Aug-1987,1.0335
18-Aug-1987,1.021
19-Aug-1987,1.0195
20-Aug-1987,1.04
21-Aug-1987,1.0485
24-Aug-1987,1.045
25-Aug-1987,1.114
26-Aug-1987,1.1174
27-Aug-1987,1.1328
28-Aug-1987,1.1487
31-Aug-1987,1.1797
1-Sep-1987,1.1775
2-Sep-1987,1.184
3-Sep-1987,1.1615
4-Sep-1987,1.168
8-Sep-1987,1.1555
9-Sep-1987,1.1865
10-Sep-1987,1.177
11-Sep-1987,1.1735
14-Sep-1987,1.156
15-Sep-1987,1.142
16-Sep-1987,1.1435
17-Sep-1987,1.157
18-Sep-1987,1.1635
21-Sep-1987,1.155
22-Sep-1987,1.118
23-Sep-1987,1.1225
24-Sep-1987,1.128
25-Sep-1987,1.148
28-Sep-1987,1.1495
29-Sep-1987,1.158
30-Sep-1987,1.1275
1-Oct-1987,1.1705
2-Oct-1987,1.1905
5-Oct-1987,1.247
6-Oct-1987,1.2385
7-Oct-1987,1.239
8-Oct-1987,1.2485
9-Oct-1987,1.252
12-Oct-1987,1.2425
13-Oct-1987,1.247
14-Oct-1987,1.2435
15-Oct-1987,1.2475
16-Oct-1987,1.246
19-Oct-1987,1.2275
20-Oct-1987,1.2
21-Oct-1987,1.213
22-Oct-1987,1.2175
23-Oct-1987,1.229
26-Oct-1987,1.223
27-Oct-1987,1.222
28-Oct-1987,1.2255
29-Oct-1987,1.227
30-Oct-1987,1.225
2-Nov-1987,1.246
3-Nov-1987,1.238
4-Nov-1987,1.2365
5-Nov-1987,1.259
6-Nov-1987,1.265
9-Nov-1987,1.271
10-Nov-1987,1.2675
11-Nov-1987,1.2645
12-Nov-1987,1.257
13-Nov-1987,1.2555
16-Nov-1987,1.2695
17-Nov-1987,1.269
18-Nov-1987,1.2765
19-Nov-1987,1.2925
20-Nov-1987,1.278
23-Nov-1987,1.2808
24-Nov-1987,1.2848
25-Nov-1987,1.2946
30-Nov-1987,1.2898
1-Dec-1987,1.2855
2-Dec-1987,1.279
3-Dec-1987,1.273
4-Dec-1987,1.28
7-Dec-1987,1.2725
8-Dec-1987,1.2835
9-Dec-1987,1.2775
10-Dec-1987,1.276
11-Dec-1987,1.276
14-Dec-1987,1.2745
15-Dec-1987,1.276
16-Dec-1987,1.284
17-Dec-1987,1.295
18-Dec-1987,1.295
21-Dec-1987,1.29
22-Dec-1987,1.289
23-Dec-1987,1.2995
24-Dec-1987,1.2975
28-Dec-1987,1.309
29-Dec-1987,1.302
30-Dec-1987,1.27
31-Dec-1987,1.2595
4-Jan-1988,1.263
5-Jan-1988,1.2795
6-Jan-1988,1.286
7-Jan-1988,1.2845
8-Jan-1988,1.2785
11-Jan-1988,1.265
12-Jan-1988,1.27
13-Jan-1988,1.274
14-Jan-1988,1.2735
15-Jan-1988,1.2765
18-Jan-1988,1.295
19-Jan-1988,1.2915
20-Jan-1988,1.2945
21-Jan-1988,1.306
22-Jan-1988,1.304
25-Jan-1988,1.2905
26-Jan-1988,1.3005
27-Jan-1988,1.303
28-Jan-1988,1.3055
29-Jan-1988,1.3155
1-Feb-1988,1.334
2-Feb-1988,1.33
3-Feb-1988,1.34
4-Feb-1988,1.347
5-Feb-1988,1.367
8-Feb-1988,1.367
9-Feb-1988,1.3655
10-Feb-1988,1.369
11-Feb-1988,1.38
12-Feb-1988,1.3815
16-Feb-1988,1.36
17-Feb-1988,1.377
18-Feb-1988,1.3725
19-Feb-1988,1.4075
22-Feb-1988,1.4225
23-Feb-1988,1.41
24-Feb-1988,1.4148
25-Feb-1988,1.3908
26-Feb-1988,1.3781
29-Feb-1988,1.3494
1-Mar-1988,1.351
2-Mar-1988,1.37
3-Mar-1988,1.3595
4-Mar-1988,1.355
7-Mar-1988,1.3435
8-Mar-1988,1.3675
9-Mar-1988,1.354
10-Mar-1988,1.353
11-Mar-1988,1.3695
14-Mar-1988,1.3625
15-Mar-1988,1.3585
16-Mar-1988,1.343
17-Mar-1988,1.3235
18-Mar-1988,1.338
21-Mar-1988,1.325
22-Mar-1988,1.326
23-Mar-1988,1.3395
24-Mar-1988,1.334
25-Mar-1988,1.344
28-Mar-1988,1.3555
29-Mar-1988,1.354
30-Mar-1988,1.335
31-Mar-1988,1.345
4-Apr-1988,1.3475
5-Apr-1988,1.334
6-Apr-1988,1.339
7-Apr-1988,1.333
8-Apr-1988,1.333
11-Apr-1988,1.333
12-Apr-1988,1.334
13-Apr-1988,1.346
14-Apr-1988,1.3535
15-Apr-1988,1.359
18-Apr-1988,1.3515
19-Apr-1988,1.3475
20-Apr-1988,1.3425
21-Apr-1988,1.344
22-Apr-1988,1.3495
25-Apr-1988,1.348
26-Apr-1988,1.3478
27-Apr-1988,1.334
28-Apr-1988,1.3236
29-Apr-1988,1.322
2-May-1988,1.3275
3-May-1988,1.343
4-May-1988,1.3445
5-May-1988,1.3555
6-May-1988,1.364
9-May-1988,1.357
10-May-1988,1.3645
11-May-1988,1.3605
12-May-1988,1.3515
13-May-1988,1.3415
16-May-1988,1.3185
17-May-1988,1.325
18-May-1988,1.3255
19-May-1988,1.332
20-May-1988,1.334
23-May-1988,1.3205
24-May-1988,1.315
25-May-1988,1.316
26-May-1988,1.309
27-May-1988,1.314
31-May-1988,1.3375
1-Jun-1988,1.3345
2-Jun-1988,1.349
3-Jun-1988,1.353
6-Jun-1988,1.3745
7-Jun-1988,1.383
8-Jun-1988,1.3765
9-Jun-1988,1.407
10-Jun-1988,1.3855
13-Jun-1988,1.363
14-Jun-1988,1.3505
15-Jun-1988,1.36
16-Jun-1988,1.3785
17-Jun-1988,1.385
20-Jun-1988,1.3635
21-Jun-1988,1.3615
22-Jun-1988,1.355
23-Jun-1988,1.3325
24-Jun-1988,1.323
27-Jun-1988,1.328
28-Jun-1988,1.3268
29-Jun-1988,1.3123
30-Jun-1988,1.3144
1-Jul-1988,1.3315
5-Jul-1988,1.326
6-Jul-1988,1.3415
7-Jul-1988,1.3495
8-Jul-1988,1.3545
11-Jul-1988,1.3575
12-Jul-1988,1.3595
13-Jul-1988,1.3695
14-Jul-1988,1.37
15-Jul-1988,1.363
18-Jul-1988,1.3545
19-Jul-1988,1.3605
20-Jul-1988,1.375
21-Jul-1988,1.371
22-Jul-1988,1.377
25-Jul-1988,1.378
26-Jul-1988,1.3295
27-Jul-1988,1.2405
28-Jul-1988,1.238
29-Jul-1988,1.247
1-Aug-1988,1.1665
2-Aug-1988,1.0885
3-Aug-1988,1.182
4-Aug-1988,1.1655
5-Aug-1988,1.158
8-Aug-1988,1.1455
9-Aug-1988,1.1835
10-Aug-1988,1.1945
11-Aug-1988,1.1745
12-Aug-1988,1.1795
15-Aug-1988,1.17
16-Aug-1988,1.184
17-Aug-1988,1.1815
18-Aug-1988,1.221
19-Aug-1988,1.247
22-Aug-1988,1.2525
23-Aug-1988,1.212
24-Aug-1988,1.267
25-Aug-1988,1.266
26-Aug-1988,1.2435
29-Aug-1988,1.216
30-Aug-1988,1.2105
31-Aug-1988,1.2373
1-Sep-1988,1.2275
2-Sep-1988,1.2315
6-Sep-1988,1.272
7-Sep-1988,1.31
8-Sep-1988,1.298
9-Sep-1988,1.3015
12-Sep-1988,1.2855
13-Sep-1988,1.277
14-Sep-1988,1.255
15-Sep-1988,1.2365
16-Sep-1988,1.2505
19-Sep-1988,1.239
20-Sep-1988,1.2715
21-Sep-1988,1.2705
22-Sep-1988,1.2585
23-Sep-1988,1.272
26-Sep-1988,1.2685
27-Sep-1988,1.2925
28-Sep-1988,1.3025
29-Sep-1988,1.3185
30-Sep-1988,1.3195
3-Oct-1988,1.263
4-Oct-1988,1.244
5-Oct-1988,1.2325
6-Oct-1988,1.244
7-Oct-1988,1.234
10-Oct-1988,1.2475
11-Oct-1988,1.2465
12-Oct-1988,1.227
13-Oct-1988,1.23
14-Oct-1988,1.232
17-Oct-1988,1.247
18-Oct-1988,1.235
19-Oct-1988,1.251
20-Oct-1988,1.2515
21-Oct-1988,1.2665
24-Oct-1988,1.251
25-Oct-1988,1.267
26-Oct-1988,1.2645
27-Oct-1988,1.2565
28-Oct-1988,1.239
31-Oct-1988,1.236
1-Nov-1988,1.246
2-Nov-1988,1.2575
3-Nov-1988,1.253
4-Nov-1988,1.25
7-Nov-1988,1.2725
8-Nov-1988,1.261
9-Nov-1988,1.27
10-Nov-1988,1.2785
11-Nov-1988,1.288
14-Nov-1988,1.2725
15-Nov-1988,1.2695
16-Nov-1988,1.2725
17-Nov-1988,1.2555
18-Nov-1988,1.257
21-Nov-1988,1.262
22-Nov-1988,1.26
23-Nov-1988,1.2541
28-Nov-1988,1.2292
29-Nov-1988,1.2327
30-Nov-1988,1.2398
1-Dec-1988,1.2395
2-Dec-1988,1.2365
5-Dec-1988,1.2355
6-Dec-1988,1.241
7-Dec-1988,1.2435
8-Dec-1988,1.2565
9-Dec-1988,1.2725
12-Dec-1988,1.2945
13-Dec-1988,1.288
14-Dec-1988,1.334
15-Dec-1988,1.3405
16-Dec-1988,1.4035
19-Dec-1988,1.451
20-Dec-1988,1.5545
21-Dec-1988,1.5595
22-Dec-1988,1.494
23-Dec-1988,1.4935
27-Dec-1988,1.4625
28-Dec-1988,1.5205
29-Dec-1988,1.59
30-Dec-1988,1.5935
3-Jan-1989,1.659
4-Jan-1989,1.6015
5-Jan-1989,1.6295
6-Jan-1989,1.577
9-Jan-1989,1.483
10-Jan-1989,1.505
11-Jan-1989,1.388
12-Jan-1989,1.421
13-Jan-1989,1.397
16-Jan-1989,1.407
17-Jan-1989,1.426
18-Jan-1989,1.422
19-Jan-1989,1.421
20-Jan-1989,1.423
23-Jan-1989,1.4085
24-Jan-1989,1.345
25-Jan-1989,1.3585
26-Jan-1989,1.377
27-Jan-1989,1.3405
30-Jan-1989,1.36
31-Jan-1989,1.3265
1-Feb-1989,1.321
2-Feb-1989,1.34
3-Feb-1989,1.346
6-Feb-1989,1.38
7-Feb-1989,1.4135
8-Feb-1989,1.3885
9-Feb-1989,1.3995
10-Feb-1989,1.33
13-Feb-1989,1.325
14-Feb-1989,1.2805
15-Feb-1989,1.327
16-Feb-1989,1.2925
